spend_month,customer_id,country_code,legal_entity,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_merchant,top_category,currency_code,created_at
2025-03,CUST_000474,IN,IN_BANK,premium,260530.65,6489.76,146722.34,47227.23,14562.77,18426.69,0.0,27101.86,0.0,0.0,0.0,19,13712.14,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-04,CUST_000474,IN,IN_BANK,premium,304456.53,26934.62,130916.71,44722.49,51218.74,21860.58,4740.32,21541.58,0.0,2521.49,0.0,27,11276.17,H&M India,retail_shopping,INR,2025-12-31 23:59:59
2025-05,CUST_000474,IN,IN_BANK,premium,323306.14,26130.98,141310.77,74792.48,15884.17,18023.32,19538.92,12424.26,0.0,15201.24,0.0,31,10429.23,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-06,CUST_000474,IN,IN_BANK,premium,480490.45,5846.53,179535.01,127806.62,85501.32,2223.06,14727.27,47600.39,15252.06,1998.19,0.0,29,16568.64,IRCTC,retail_shopping,INR,2025-12-31 23:59:59
2025-07,CUST_000474,IN,IN_BANK,premium,312716.75,8026.36,83110.83,129544.81,14228.21,11668.98,26147.52,12629.26,0.0,25006.79,2353.99,24,13029.86,IndiGo,travel_transport,INR,2025-12-31 23:59:59
2025-08,CUST_000474,IN,IN_BANK,premium,294066.24,22270.72,55523.04,119905.32,26091.48,8890.94,6446.35,8485.68,46452.71,0.0,0.0,18,16337.01,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-09,CUST_000474,IN,IN_BANK,premium,321424.45,16265.2,167549.5,60423.75,0.0,7956.69,25837.78,21990.24,21401.29,0.0,0.0,23,13974.98,H&M India,retail_shopping,INR,2025-12-31 23:59:59
2025-10,CUST_000474,IN,IN_BANK,premium,200375.89,8049.6,69152.68,47793.14,0.0,14956.07,13776.04,36672.69,0.0,9975.67,0.0,17,11786.82,Rapido,retail_shopping,INR,2025-12-31 23:59:59
2025-11,CUST_000474,IN,IN_BANK,premium,252631.59,33577.11,40257.96,104088.5,16255.29,8676.1,0.0,43856.37,0.0,5920.26,0.0,22,11483.25,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-12,CUST_000474,IN,IN_BANK,premium,383647.78,9250.97,116218.75,92731.91,52366.44,0.0,20155.26,16628.91,64597.16,11698.38,0.0,26,14755.68,OYO Hotels,retail_shopping,INR,2025-12-31 23:59:59
2025-01,CUST_000475,IN,IN_BANK,affluent,468443.75,2090.14,67655.0,161710.98,41586.91,10835.18,18609.67,30368.4,135587.47,0.0,0.0,19,24654.93,Agoda,travel_transport,INR,2025-12-31 23:59:59
2025-02,CUST_000475,IN,IN_BANK,affluent,453623.15,8081.46,180794.65,136036.97,23670.91,12917.3,24116.2,17714.39,46184.73,0.0,4106.54,28,16200.83,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-03,CUST_000475,IN,IN_BANK,affluent,344973.14,8531.12,70881.26,190517.19,0.0,31718.06,8568.66,34038.84,0.0,0.0,718.01,29,11895.63,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-04,CUST_000475,IN,IN_BANK,affluent,433048.06,12926.62,227186.62,130667.37,0.0,0.0,0.0,0.0,41178.38,0.0,21089.07,25,17321.92,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-05,CUST_000475,IN,IN_BANK,affluent,316909.67,17770.54,167477.87,17342.14,38015.43,0.0,11336.28,14077.28,43229.53,7660.6,0.0,24,13204.57,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-06,CUST_000475,IN,IN_BANK,affluent,149850.12,15681.5,60408.16,14746.11,2339.3,0.0,25153.36,17503.52,0.0,0.0,14018.17,17,8814.71,Nykaa,retail_shopping,INR,2025-12-31 23:59:59
2025-07,CUST_000475,IN,IN_BANK,affluent,174700.63,11523.03,3978.02,52506.48,47191.33,6259.08,5597.35,18532.68,29112.66,0.0,0.0,16,10918.79,Air India,travel_transport,INR,2025-12-31 23:59:59
2025-08,CUST_000475,IN,IN_BANK,affluent,314717.16,15122.34,162586.19,71510.21,0.0,17058.7,20556.18,15401.14,0.0,12482.4,0.0,23,13683.35,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-09,CUST_000475,IN,IN_BANK,affluent,331556.06,6772.63,103238.21,162483.47,0.0,9530.86,32533.57,10968.25,0.0,6029.07,0.0,18,18419.78,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-10,CUST_000475,IN,IN_BANK,affluent,217010.6,4664.93,59817.46,75745.55,14361.95,17418.45,9229.48,12198.65,15924.38,2565.38,5084.37,19,11421.61,Air India,travel_transport,INR,2025-12-31 23:59:59
2025-11,CUST_000475,IN,IN_BANK,affluent,480018.67,11114.9,94509.0,228047.41,21192.74,9324.88,19033.42,26276.15,55344.8,12703.09,2472.28,28,17143.52,Ola,travel_transport,INR,2025-12-31 23:59:59
2025-12,CUST_000475,IN,IN_BANK,affluent,309056.7,20992.97,95670.44,46333.06,0.0,24561.04,33417.87,63567.92,18976.64,0.0,5536.76,27,11446.54,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-01,CUST_000476,IN,IN_BANK,mass,70032.74,0.0,33578.82,0.0,0.0,2978.5,21544.63,11930.79,0.0,0.0,0.0,6,11672.12,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-02,CUST_000476,IN,IN_BANK,mass,54887.76,2521.19,0.0,47397.86,0.0,0.0,0.0,0.0,0.0,4968.71,0.0,4,13721.94,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-03,CUST_000476,IN,IN_BANK,mass,89217.97,3303.55,11879.5,0.0,25000.14,9952.63,0.0,0.0,39082.15,0.0,0.0,5,17843.59,Taj Hotels,hotel,INR,2025-12-31 23:59:59
2025-04,CUST_000476,IN,IN_BANK,mass,102358.08,1983.48,52803.67,33123.8,7411.35,3822.21,0.0,0.0,0.0,3213.57,0.0,7,14622.58,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-05,CUST_000476,IN,IN_BANK,mass,85054.09,0.0,21392.0,8936.4,28876.53,6570.06,0.0,0.0,19279.1,0.0,0.0,6,14175.68,Flipkart,healthcare,INR,2025-12-31 23:59:59
2025-06,CUST_000476,IN,IN_BANK,mass,15051.87,6831.88,0.0,0.0,8219.99,0.0,0.0,0.0,0.0,0.0,0.0,3,5017.29,Max Healthcare,healthcare,INR,2025-12-31 23:59:59
2025-07,CUST_000476,IN,IN_BANK,mass,101620.39,3281.26,0.0,96934.78,0.0,0.0,0.0,1404.35,0.0,0.0,0.0,6,16936.73,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-08,CUST_000476,IN,IN_BANK,mass,48316.55,4710.54,0.0,38618.76,0.0,0.0,0.0,0.0,0.0,4987.25,0.0,5,9663.31,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-09,CUST_000476,IN,IN_BANK,mass,52763.09,1256.69,0.0,47825.22,0.0,0.0,0.0,0.0,0.0,0.0,3681.18,4,13190.77,Ola,travel_transport,INR,2025-12-31 23:59:59
2025-10,CUST_000476,IN,IN_BANK,mass,8656.69,0.0,0.0,0.0,0.0,3632.22,0.0,0.0,0.0,0.0,5024.47,2,4328.34,DMart,other,INR,2025-12-31 23:59:59
2025-11,CUST_000476,IN,IN_BANK,mass,86610.62,3463.54,31156.6,33723.21,0.0,0.0,0.0,9502.52,0.0,0.0,8764.75,5,17322.12,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-12,CUST_000476,IN,IN_BANK,mass,84042.42,7563.53,27652.62,36657.49,0.0,0.0,0.0,12168.78,0.0,0.0,0.0,5,16808.48,Sephora Singapore,travel_transport,INR,2025-12-31 23:59:59
2025-01,CUST_000477,IN,IN_BANK,premium,206348.55,15380.86,63395.01,68629.52,16547.06,646.2,15157.28,16046.48,0.0,0.0,10546.14,22,9379.48,Air India,travel_transport,INR,2025-12-31 23:59:59
2025-02,CUST_000477,IN,IN_BANK,premium,349133.96,16496.32,133098.57,90504.49,60560.66,4181.32,4495.33,33550.51,0.0,6246.76,0.0,26,13428.23,IRCTC,retail_shopping,INR,2025-12-31 23:59:59
2025-03,CUST_000477,IN,IN_BANK,premium,372448.22,14976.65,124271.1,122779.25,46299.0,9671.88,0.0,43059.55,0.0,11390.79,0.0,29,12843.04,Rapido,retail_shopping,INR,2025-12-31 23:59:59
2025-04,CUST_000477,IN,IN_BANK,premium,176480.21,14351.51,99650.59,10348.76,0.0,0.0,25083.69,16525.44,0.0,3352.47,7167.75,21,8403.82,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-05,CUST_000477,IN,IN_BANK,premium,446105.97,26261.82,88889.7,91355.35,26013.07,3979.9,20359.28,97158.12,73285.81,18802.92,0.0,38,11739.63,Nykaa,grocery,INR,2025-12-31 23:59:59
2025-06,CUST_000477,IN,IN_BANK,premium,387893.45,7415.32,71982.14,189050.5,28326.25,0.0,15086.17,26753.31,41012.63,0.0,8267.13,19,20415.44,IndiGo,travel_transport,INR,2025-12-31 23:59:59
2025-07,CUST_000477,IN,IN_BANK,premium,289820.23,18602.5,69491.87,123028.55,1416.74,19647.72,28174.82,17975.08,0.0,11482.95,0.0,26,11146.93,Ola,travel_transport,INR,2025-12-31 23:59:59
2025-08,CUST_000477,IN,IN_BANK,premium,557676.73,24320.28,223610.47,153027.15,25715.69,5204.99,30757.06,56467.67,30456.0,8117.42,0.0,33,16899.29,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-09,CUST_000477,IN,IN_BANK,premium,358557.04,26238.99,144354.61,74383.47,13880.65,0.0,19505.43,39918.04,29776.09,3714.95,6784.81,30,11951.9,Ola,retail_shopping,INR,2025-12-31 23:59:59
2025-10,CUST_000477,IN,IN_BANK,premium,329719.23,30063.09,41093.81,57985.8,49000.1,0.0,52104.56,55222.15,41774.52,0.0,2475.2,30,10990.64,Taj Hotels,travel_transport,INR,2025-12-31 23:59:59
2025-11,CUST_000477,IN,IN_BANK,premium,370357.48,16176.94,98788.54,75545.94,47149.18,7894.39,28508.43,8635.06,84734.49,2924.51,0.0,25,14814.3,Air India,retail_shopping,INR,2025-12-31 23:59:59
2025-12,CUST_000477,IN,IN_BANK,premium,251430.49,11473.24,85671.32,38035.37,0.0,21261.64,11884.9,26035.7,45109.64,0.0,11958.68,19,13233.18,Nykaa,retail_shopping,INR,2025-12-31 23:59:59
2025-01,CUST_000478,IN,IN_BANK,mass,62479.62,4028.58,58451.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20826.54,H&M India,retail_shopping,INR,2025-12-31 23:59:59
2025-02,CUST_000478,IN,IN_BANK,mass,29458.02,0.0,0.0,0.0,0.0,5414.6,6237.23,11426.07,0.0,6380.12,0.0,4,7364.5,Reliance Fresh,grocery,INR,2025-12-31 23:59:59
2025-03,CUST_000478,IN,IN_BANK,mass,105125.64,3688.03,0.0,54946.36,0.0,11888.23,0.0,0.0,34603.02,0.0,0.0,6,17520.94,Netflix,travel_transport,INR,2025-12-31 23:59:59
2025-04,CUST_000478,IN,IN_BANK,mass,35456.35,0.0,32237.84,0.0,0.0,0.0,3218.51,0.0,0.0,0.0,0.0,3,11818.78,Amazon,retail_shopping,INR,2025-12-31 23:59:59
2025-05,CUST_000478,IN,IN_BANK,mass,132807.27,6788.6,35470.02,54393.87,0.0,0.0,0.0,12361.59,19834.71,3958.48,0.0,9,14756.36,Flipkart,travel_transport,INR,2025-12-31 23:59:59
2025-06,CUST_000478,IN,IN_BANK,mass,117291.54,0.0,46495.84,62630.14,0.0,8165.56,0.0,0.0,0.0,0.0,0.0,7,16755.93,H&M India,travel_transport,INR,2025-12-31 23:59:59
2025-07,CUST_000478,IN,IN_BANK,mass,61594.06,0.0,0.0,19385.39,22159.42,0.0,13869.01,6180.24,0.0,0.0,0.0,4,15398.52,Max Healthcare,healthcare,INR,2025-12-31 23:59:59
2025-08,CUST_000478,IN,IN_BANK,mass,91136.04,0.0,6485.08,35853.45,0.0,0.0,25060.38,18050.48,0.0,5686.65,0.0,6,15189.34,Air India,travel_transport,INR,2025-12-31 23:59:59
2025-09,CUST_000478,IN,IN_BANK,mass,35702.14,1172.65,0.0,0.0,0.0,18786.07,0.0,0.0,15743.42,0.0,0.0,4,8925.54,OYO Hotels,entertainment,INR,2025-12-31 23:59:59
2025-10,CUST_000478,IN,IN_BANK,mass,89783.48,4465.06,0.0,85318.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,29927.83,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-11,CUST_000478,IN,IN_BANK,mass,125880.36,9133.65,0.0,92052.5,10170.0,0.0,0.0,9731.35,0.0,0.0,4792.86,7,17982.91,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-12,CUST_000478,IN,IN_BANK,mass,50427.12,4159.06,24667.38,14835.17,0.0,0.0,6765.51,0.0,0.0,0.0,0.0,4,12606.78,H&M India,retail_shopping,INR,2025-12-31 23:59:59
2025-01,CUST_000479,IN,IN_BANK,premium,362860.21,26414.9,60733.09,161646.0,40374.24,9085.09,43232.42,21374.47,0.0,0.0,0.0,26,13956.16,Ola,travel_transport,INR,2025-12-31 23:59:59
2025-02,CUST_000479,IN,IN_BANK,premium,250367.72,17331.9,32087.02,90207.49,7878.29,2310.88,0.0,31846.41,61523.98,0.0,7181.75,18,13909.32,Taj Hotels,travel_transport,INR,2025-12-31 23:59:59
2025-03,CUST_000479,IN,IN_BANK,premium,328602.99,16191.99,140421.55,113360.02,0.0,9587.77,25656.01,23385.65,0.0,0.0,0.0,23,14287.09,H&M India,retail_shopping,INR,2025-12-31 23:59:59
2025-04,CUST_000479,IN,IN_BANK,premium,236924.74,13018.03,83155.16,95018.16,0.0,19364.53,7414.12,16909.06,0.0,2045.68,0.0,15,15794.98,Nykaa,travel_transport,INR,2025-12-31 23:59:59
2025-05,CUST_000479,IN,IN_BANK,premium,325871.74,13122.87,140274.02,89564.53,23873.83,4244.23,27733.01,27059.25,0.0,0.0,0.0,21,15517.7,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-06,CUST_000479,IN,IN_BANK,premium,351694.06,13610.54,74990.86,147834.6,0.0,8331.83,0.0,4235.29,102690.94,0.0,0.0,21,16747.34,Taj Hotels,travel_transport,INR,2025-12-31 23:59:59
2025-07,CUST_000479,IN,IN_BANK,premium,191440.06,16756.72,51590.24,45116.19,24642.36,8463.73,28067.03,7605.52,0.0,9198.27,0.0,19,10075.79,IndiGo,retail_shopping,INR,2025-12-31 23:59:59
2025-08,CUST_000479,IN,IN_BANK,premium,292864.26,8698.49,43709.74,80019.47,30671.03,7473.57,0.0,17800.13,91292.65,3907.81,9291.37,19,15413.91,Ola,hotel,INR,2025-12-31 23:59:59
2025-09,CUST_000479,IN,IN_BANK,premium,492773.59,17871.33,108661.28,53920.16,24068.07,14225.31,46636.42,16449.11,203992.79,6949.12,0.0,29,16992.19,OYO Hotels,hotel,INR,2025-12-31 23:59:59
2025-10,CUST_000479,IN,IN_BANK,premium,423587.98,21649.69,121591.59,106296.71,0.0,28732.16,37553.4,17585.56,71563.05,11657.69,6958.13,31,13664.13,Taj Hotels,retail_shopping,INR,2025-12-31 23:59:59
2025-11,CUST_000479,IN,IN_BANK,premium,227021.27,5260.65,63139.4,54765.23,28267.73,2976.75,11297.33,24614.94,20503.77,7732.68,8462.79,20,11351.06,Ola,retail_shopping,INR,2025-12-31 23:59:59
2025-12,CUST_000479,IN,IN_BANK,premium,154661.09,6243.47,0.0,35354.5,0.0,12272.59,37930.64,16745.47,39152.64,0.0,6961.78,20,7733.05,IRCTC,hotel,INR,2025-12-31 23:59:59
2025-01,CUST_000480,IN,IN_BANK,mass,21925.88,0.0,10883.88,0.0,0.0,11042.0,0.0,0.0,0.0,0.0,0.0,2,10962.94,INOX Leisure,entertainment,INR,2025-12-31 23:59:59
2025-02,CUST_000480,IN,IN_BANK,mass,84045.3,2855.96,9577.98,33627.26,21844.77,0.0,7187.32,0.0,0.0,8952.01,0.0,6,14007.55,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-03,CUST_000480,IN,IN_BANK,mass,115316.27,2169.35,14401.42,47102.91,0.0,9811.44,0.0,0.0,41831.15,0.0,0.0,5,23063.25,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-04,CUST_000480,IN,IN_BANK,mass,82400.59,4292.72,0.0,71683.09,6424.78,0.0,0.0,0.0,0.0,0.0,0.0,4,20600.15,Air India,travel_transport,INR,2025-12-31 23:59:59
2025-05,CUST_000480,IN,IN_BANK,mass,8808.51,6917.7,0.0,0.0,0.0,1890.81,0.0,0.0,0.0,0.0,0.0,3,2936.17,Haldiram's,food_dining,INR,2025-12-31 23:59:59
2025-06,CUST_000480,IN,IN_BANK,mass,107325.21,2213.22,66364.19,14416.28,0.0,1015.28,0.0,23316.24,0.0,0.0,0.0,7,15332.17,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-07,CUST_000480,IN,IN_BANK,mass,89445.95,0.0,70668.68,0.0,0.0,0.0,16924.48,1852.79,0.0,0.0,0.0,5,17889.19,Nykaa,retail_shopping,INR,2025-12-31 23:59:59
2025-08,CUST_000480,IN,IN_BANK,mass,61527.34,5818.43,27749.0,0.0,19798.28,0.0,0.0,0.0,0.0,8161.63,0.0,6,10254.56,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-09,CUST_000480,IN,IN_BANK,mass,74681.35,0.0,29217.49,10490.61,0.0,0.0,20719.01,14254.24,0.0,0.0,0.0,5,14936.27,Nykaa,retail_shopping,INR,2025-12-31 23:59:59
2025-10,CUST_000480,IN,IN_BANK,mass,50517.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45470.31,5046.89,0.0,2,25258.6,OYO Hotels,hotel,INR,2025-12-31 23:59:59
2025-11,CUST_000480,IN,IN_BANK,mass,57657.13,4127.92,33753.09,15154.81,0.0,0.0,0.0,0.0,0.0,0.0,4621.31,5,11531.43,H&M India,retail_shopping,INR,2025-12-31 23:59:59
2025-12,CUST_000480,IN,IN_BANK,mass,57242.6,3841.19,34874.03,7349.75,0.0,0.0,0.0,11177.63,0.0,0.0,0.0,5,11448.52,Amazon,retail_shopping,INR,2025-12-31 23:59:59
2025-01,CUST_000481,IN,IN_BANK,affluent,212562.71,8861.14,31827.22,94524.75,0.0,12459.62,17383.73,0.0,47506.25,0.0,0.0,14,15183.05,Air India,travel_transport,INR,2025-12-31 23:59:59
2025-02,CUST_000481,IN,IN_BANK,affluent,400632.9,23652.18,103575.72,134667.07,66460.34,13538.84,45148.67,9576.97,0.0,4013.11,0.0,33,12140.39,IndiGo,travel_transport,INR,2025-12-31 23:59:59
2025-03,CUST_000481,IN,IN_BANK,affluent,342824.52,16599.85,115504.48,135333.68,0.0,14464.89,32213.47,28708.15,0.0,0.0,0.0,19,18043.4,Myntra,travel_transport,INR,2025-12-31 23:59:59
2025-04,CUST_000481,IN,IN_BANK,affluent,240074.48,19112.21,66942.9,39231.47,2170.99,26377.92,15257.46,0.0,70981.53,0.0,0.0,19,12635.5,Agoda,hotel,INR,2025-12-31 23:59:59
2025-05,CUST_000481,IN,IN_BANK,affluent,394423.6,28265.64,53351.89,260481.12,8405.84,0.0,15331.36,5504.37,18996.0,4087.38,0.0,24,16434.32,Air India,travel_transport,INR,2025-12-31 23:59:59
2025-06,CUST_000481,IN,IN_BANK,affluent,333168.22,28817.98,125903.93,79252.66,9116.19,16879.1,21517.71,27828.86,23851.79,0.0,0.0,28,11898.87,Nykaa,retail_shopping,INR,2025-12-31 23:59:59
2025-07,CUST_000481,IN,IN_BANK,affluent,316271.62,14437.37,102931.01,127316.45,0.0,1401.0,0.0,62855.41,0.0,7330.38,0.0,27,11713.76,Flipkart,travel_transport,INR,2025-12-31 23:59:59
2025-08,CUST_000481,IN,IN_BANK,affluent,270454.33,9142.06,164276.89,45466.4,16608.99,0.0,25909.06,0.0,0.0,0.0,9050.93,19,14234.44,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-09,CUST_000481,IN,IN_BANK,affluent,212798.48,15331.91,75591.8,40523.04,6019.95,6791.26,20056.19,18396.78,23472.36,6615.19,0.0,19,11199.92,IndiGo,retail_shopping,INR,2025-12-31 23:59:59
2025-10,CUST_000481,IN,IN_BANK,affluent,241703.21,28266.18,38885.4,21386.24,27500.76,11326.97,28827.48,25369.65,60140.53,0.0,0.0,22,10986.51,Taj Hotels,hotel,INR,2025-12-31 23:59:59
2025-11,CUST_000481,IN,IN_BANK,affluent,288866.25,9732.13,84267.85,107455.74,15959.51,6352.07,0.0,15104.08,35677.08,14317.79,0.0,18,16048.12,Ola,travel_transport,INR,2025-12-31 23:59:59
2025-12,CUST_000481,IN,IN_BANK,affluent,515777.47,9635.3,128110.53,227403.47,0.0,30522.05,0.0,57186.92,47868.0,11338.75,3712.45,31,16637.98,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-01,CUST_000482,IN,IN_BANK,mass,18876.47,766.3,0.0,0.0,0.0,0.0,18110.17,0.0,0.0,0.0,0.0,2,9438.23,Airtel,utilities,INR,2025-12-31 23:59:59
2025-02,CUST_000482,IN,IN_BANK,mass,107108.85,396.05,30351.42,46504.53,9943.29,10058.49,0.0,9855.07,0.0,0.0,0.0,6,17851.48,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-03,CUST_000482,IN,IN_BANK,mass,70718.71,0.0,19886.06,39548.89,7235.48,0.0,0.0,4048.28,0.0,0.0,0.0,5,14143.74,IndiGo,travel_transport,INR,2025-12-31 23:59:59
2025-04,CUST_000482,IN,IN_BANK,mass,55348.32,5666.51,16452.97,0.0,0.0,9799.2,23429.64,0.0,0.0,0.0,0.0,8,6918.54,H&M India,utilities,INR,2025-12-31 23:59:59
2025-05,CUST_000482,IN,IN_BANK,mass,96738.59,5415.09,28226.58,36776.7,7581.39,0.0,18738.83,0.0,0.0,0.0,0.0,6,16123.1,Petronas Petrol,travel_transport,INR,2025-12-31 23:59:59
2025-06,CUST_000482,IN,IN_BANK,mass,11591.33,6294.9,0.0,0.0,0.0,0.0,0.0,5296.43,0.0,0.0,0.0,4,2897.83,DMart,food_dining,INR,2025-12-31 23:59:59
2025-07,CUST_000482,IN,IN_BANK,mass,47039.38,6510.9,0.0,40528.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11759.84,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-08,CUST_000482,IN,IN_BANK,mass,40404.31,0.0,0.0,0.0,17465.92,0.0,0.0,0.0,22938.39,0.0,0.0,2,20202.16,OYO Hotels,hotel,INR,2025-12-31 23:59:59
2025-09,CUST_000482,IN,IN_BANK,mass,6078.99,6078.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3039.5,ZALORA Malaysia,food_dining,INR,2025-12-31 23:59:59
2025-10,CUST_000482,IN,IN_BANK,mass,119331.87,4205.67,19636.6,31295.27,0.0,0.0,11726.89,0.0,52467.44,0.0,0.0,5,23866.37,OYO Hotels,hotel,INR,2025-12-31 23:59:59
2025-11,CUST_000482,IN,IN_BANK,mass,16226.84,0.0,0.0,0.0,9808.21,0.0,0.0,6418.63,0.0,0.0,0.0,2,8113.42,Apollo Hospitals,healthcare,INR,2025-12-31 23:59:59
2025-12,CUST_000482,IN,IN_BANK,mass,8954.76,0.0,0.0,0.0,0.0,8954.76,0.0,0.0,0.0,0.0,0.0,1,8954.76,INOX Leisure,entertainment,INR,2025-12-31 23:59:59
2025-01,CUST_000483,IN,IN_BANK,mass,88520.76,0.0,24271.63,40986.6,0.0,0.0,0.0,18545.68,0.0,4716.85,0.0,4,22130.19,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-02,CUST_000483,IN,IN_BANK,mass,58694.42,2176.87,25867.85,17819.45,0.0,3046.87,9783.38,0.0,0.0,0.0,0.0,6,9782.4,IndiGo,retail_shopping,INR,2025-12-31 23:59:59
2025-03,CUST_000483,IN,IN_BANK,mass,21839.35,10863.85,0.0,0.0,0.0,932.54,0.0,10042.96,0.0,0.0,0.0,6,3639.89,DMart,food_dining,INR,2025-12-31 23:59:59
2025-04,CUST_000483,IN,IN_BANK,mass,124026.4,5611.87,21985.96,30172.11,16261.18,0.0,28398.81,14480.34,0.0,0.0,7116.13,9,13780.71,IndiGo,travel_transport,INR,2025-12-31 23:59:59
2025-05,CUST_000483,IN,IN_BANK,mass,70067.52,2002.75,22704.84,45359.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,23355.84,Ola,travel_transport,INR,2025-12-31 23:59:59
2025-06,CUST_000483,IN,IN_BANK,mass,56094.21,8289.31,1970.41,18492.46,2519.15,0.0,0.0,8856.73,15966.15,0.0,0.0,8,7011.78,IRCTC,travel_transport,INR,2025-12-31 23:59:59
2025-07,CUST_000483,IN,IN_BANK,mass,75806.37,0.0,37140.57,15101.31,0.0,3889.96,17976.3,1698.23,0.0,0.0,0.0,6,12634.39,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-08,CUST_000483,IN,IN_BANK,mass,133933.58,11926.04,24640.41,83083.79,0.0,0.0,0.0,6502.56,0.0,7780.78,0.0,11,12175.78,IndiGo,travel_transport,INR,2025-12-31 23:59:59
2025-09,CUST_000483,IN,IN_BANK,mass,58880.69,2193.46,35039.1,18771.99,0.0,0.0,0.0,0.0,0.0,2876.14,0.0,5,11776.14,Ola,retail_shopping,INR,2025-12-31 23:59:59
2025-10,CUST_000483,IN,IN_BANK,mass,35550.58,0.0,13131.25,22419.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17775.29,Rapido,travel_transport,INR,2025-12-31 23:59:59
2025-11,CUST_000483,IN,IN_BANK,mass,76275.81,4235.75,7691.52,17342.11,0.0,0.0,36884.68,0.0,0.0,8282.85,1838.9,7,10896.54,BSES Delhi,utilities,INR,2025-12-31 23:59:59
2025-12,CUST_000483,IN,IN_BANK,mass,8283.92,2137.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.78,0.0,2,4141.96,HPCL,fuel,INR,2025-12-31 23:59:59
2025-01,CUST_000484,IN,IN_BANK,affluent,105363.07,9506.23,44080.22,0.0,0.0,6320.96,14210.93,28796.07,0.0,0.0,2448.66,10,10536.31,Myntra,retail_shopping,INR,2025-12-31 23:59:59
2025-02,CUST_000484,IN,IN_BANK,affluent,179791.24,6373.58,41408.22,40173.88,0.0,4274.99,4204.85,28701.84,54653.88,0.0,0.0,12,14982.6,TCC Coffee,hotel,INR,2025-12-31 23:59:59
2025-03,CUST_000484,IN,IN_BANK,affluent,93751.99,15018.57,39128.22,13702.48,0.0,10126.43,12433.82,0.0,0.0,0.0,3342.47,13,7211.69,Flipkart,retail_shopping,INR,2025-12-31 23:59:59
2025-04,CUST_000484,IN,IN_BANK,affluent,133620.19,13930.75,70781.76,4620.49,14712.31,8247.61,21327.27,0.0,0.0,0.0,0.0,12,11135.02,H&M India,retail_shopping,INR,2025-12-31 23:59:59
2025-05,CUST_000484,IN,IN_BANK,affluent,37622.55,12343.42,0.0,0.0,0.0,4546.46,12819.9,0.0,0.0,7912.77,0.0,7,5374.65,Jio,utilities,INR,2025-12-31 23:59:59
2025-06,CUST_000484,IN,IN_BANK,affluent,170153.47,13770.07,63483.55,44223.21,17580.64,6532.64,17067.14,7496.22,0.0,0.0,0.0,14,12153.82,Rapido,retail_shopping,INR,2025-12-31 23:59:59
2025-07,CUST_000484,IN,IN_BANK,affluent,106669.33,3266.54,37862.73,0.0,12117.02,0.0,0.0,0.0,47438.8,0.0,5984.24,6,17778.22,OYO Hotels,hotel,INR,2025-12-31 23:59:59
