account_id,customer_id,product_id,credit_limit,apr,cycle_day,open_date,close_date,status,created_at
ACC_000743,CUST_000014,GOLD,500,0.2115,12,2024-08-13,,active,2026-01-17 04:04:12.939218
ACC_000744,CUST_000621,PLATINUM,1000,0.1986,17,2024-08-22,,active,2025-10-26 19:19:51.774529
ACC_000745,CUST_000468,SILVER,5000,0.1607,22,2025-02-27,,active,2024-11-05 22:05:15.071325
ACC_000746,CUST_000272,GOLD,1000,0.2240,21,2024-07-19,2024-06-01,active,2024-04-07 13:17:35.344813
ACC_000747,CUST_000842,PLATINUM,500,0.1671,21,2025-02-01,,active,2025-11-10 19:37:26.071349
ACC_000748,CUST_000927,PLATINUM,15000,0.1922,17,2024-11-09,2024-05-31,active,2025-04-21 01:46:55.092441
ACC_000749,CUST_000626,GOLD,1000,0.2410,11,2024-08-19,,active,2025-08-23 01:45:32.121750
ACC_000750,CUST_000562,BUSINESS,2500,0.1517,7,2025-01-11,,active,2024-09-18 08:30:53.626157
ACC_000751,CUST_000770,SILVER,10000,0.2202,12,2024-10-10,,active,2025-08-25 13:18:00.727151
ACC_000752,CUST_000259,GOLD,25000,0.1963,2,2024-11-17,2024-01-31,active,2024-04-25 04:56:32.334087
ACC_000753,CUST_000428,PLATINUM,2500,0.1531,16,2024-08-04,,active,2024-02-18 23:37:59.419347
ACC_000754,CUST_000125,BUSINESS,10000,0.1880,27,2024-09-03,,active,2025-01-29 15:20:32.886781
ACC_000755,CUST_000027,BUSINESS,2500,0.1680,8,2024-05-28,,active,2026-01-11 14:21:13.272008
ACC_000756,CUST_000686,PLATINUM,25000,0.1571,5,2024-08-07,2024-10-26,active,2024-09-27 23:49:21.569608
ACC_000757,CUST_000096,GOLD,1000,0.2012,24,2024-09-14,,active,2025-09-09 21:04:31.732199
ACC_000758,CUST_000878,BUSINESS,1000,0.2409,6,2024-06-30,,active,2025-04-14 20:15:35.658714
ACC_000759,CUST_000478,BUSINESS,500,0.1511,5,2024-01-10,,active,2024-11-22 00:48:35.886206
ACC_000760,CUST_000305,SILVER,500,0.2209,22,2024-07-11,,active,2024-11-14 08:15:02.677297
ACC_000761,CUST_000874,BUSINESS,1000,0.2029,23,2024-09-14,,active,2024-09-27 08:31:26.117176
ACC_000762,CUST_000153,PLATINUM,1000,0.2246,22,2024-06-16,,active,2025-08-21 03:27:19.083415
ACC_000763,CUST_000375,SILVER,25000,0.2416,22,2024-08-31,,active,2024-06-10 21:52:19.879277
ACC_000764,CUST_000553,SILVER,10000,0.2371,2,2024-01-21,,active,2025-03-03 07:15:12.576979
ACC_000765,CUST_000240,SILVER,25000,0.1740,12,2024-01-18,,active,2025-11-28 12:50:31.649591
ACC_000766,CUST_000754,PLATINUM,10000,0.1894,26,2025-01-16,,active,2024-01-10 00:34:11.580519
ACC_000767,CUST_000167,SILVER,25000,0.1675,27,2024-07-16,,active,2026-02-18 20:39:55.598678
ACC_000768,CUST_000335,PLATINUM,10000,0.2021,4,2024-04-06,,active,2024-08-20 17:16:02.395889
ACC_000769,CUST_000388,SILVER,25000,0.2203,17,2024-09-06,,active,2025-12-13 08:48:40.848725
ACC_000770,CUST_000605,BUSINESS,10000,0.2222,7,2024-11-12,,active,2025-03-02 17:07:19.842058
ACC_000771,CUST_000923,PLATINUM,5000,0.1514,26,2024-06-07,,active,2025-01-05 02:26:50.642036
ACC_000772,CUST_000065,PLATINUM,5000,0.1793,18,2024-03-07,,active,2024-01-12 15:08:31.343706
ACC_000773,CUST_000729,PLATINUM,5000,0.1676,19,2024-06-08,,active,2024-09-02 17:08:02.360444
ACC_000774,CUST_000298,GOLD,5000,0.2354,7,2024-09-27,2024-07-09,active,2026-01-03 01:41:47.159006
ACC_000775,CUST_000893,SILVER,5000,0.1927,26,2024-09-20,,active,2025-10-15 01:30:23.909437
ACC_000776,CUST_000675,GOLD,15000,0.1805,20,2024-06-29,,active,2024-08-14 04:24:08.579510
ACC_000777,CUST_000282,GOLD,1000,0.2263,16,2024-09-10,,closed,2025-09-10 11:23:31.318536
ACC_000778,CUST_000366,GOLD,1000,0.1593,6,2024-03-01,,active,2024-08-13 15:00:04.372277
ACC_000779,CUST_000916,GOLD,15000,0.2222,25,2024-08-28,,active,2024-05-21 16:36:57.440613
ACC_000780,CUST_000017,SILVER,500,0.2032,2,2024-12-05,,active,2024-07-03 15:55:44.408737
ACC_000781,CUST_000311,PLATINUM,25000,0.1787,2,2024-04-01,,closed,2025-10-30 04:48:34.743235
ACC_000782,CUST_000740,PLATINUM,2500,0.2304,13,2025-01-21,2025-02-01,active,2024-05-06 18:08:03.210351
ACC_000783,CUST_000055,BUSINESS,15000,0.1988,28,2024-05-26,,active,2024-05-30 18:27:02.102139
ACC_000784,CUST_000969,BUSINESS,25000,0.1846,27,2024-09-22,,active,2024-04-17 06:50:44.508391
ACC_000785,CUST_000875,GOLD,10000,0.2213,18,2025-01-22,,active,2024-12-24 09:13:48.907061
ACC_000786,CUST_000046,GOLD,500,0.2101,9,2024-09-28,,active,2025-05-05 20:44:32.887500
ACC_000787,CUST_000036,BUSINESS,10000,0.1604,1,2024-06-27,,active,2024-09-20 13:24:44.135928
ACC_000788,CUST_000744,PLATINUM,25000,0.2201,4,2024-05-22,,closed,2025-06-04 23:02:31.013082
ACC_000789,CUST_000548,GOLD,2500,0.1699,12,2024-04-29,,active,2026-01-15 05:53:38.001808
ACC_000790,CUST_000624,BUSINESS,500,0.1568,20,2024-05-31,,active,2025-07-28 20:35:39.875275
ACC_000791,CUST_000119,GOLD,5000,0.2263,21,2024-08-24,,active,2025-07-10 05:58:16.532729
ACC_000792,CUST_000590,PLATINUM,15000,0.1682,13,2024-10-18,,active,2026-01-31 12:57:52.676416
ACC_000793,CUST_000784,SILVER,25000,0.1648,23,2024-09-07,,active,2024-12-10 13:01:00.702569
ACC_000794,CUST_000526,SILVER,25000,0.2295,17,2024-02-24,2025-03-12,active,2025-02-06 09:20:07.846574
ACC_000795,CUST_000222,BUSINESS,15000,0.2101,20,2024-12-29,,active,2024-11-27 08:57:41.222369
ACC_000796,CUST_000486,GOLD,2500,0.1816,28,2024-04-28,,active,2026-01-16 11:38:32.802322
ACC_000797,CUST_000307,BUSINESS,5000,0.1718,26,2024-03-07,,active,2025-02-13 11:01:08.428238
ACC_000798,CUST_000592,GOLD,10000,0.1768,16,2024-12-11,2025-06-19,active,2025-07-13 22:25:32.531320
ACC_000799,CUST_000634,SILVER,5000,0.1776,21,2024-05-04,,active,2025-06-27 03:49:29.863459
ACC_000800,CUST_000877,BUSINESS,15000,0.1751,28,2024-02-01,,active,2025-07-25 08:59:06.764903
ACC_000801,CUST_000800,PLATINUM,5000,0.2084,14,2024-01-11,,active,2025-07-17 21:20:11.835908
ACC_000802,CUST_000495,SILVER,15000,0.1889,9,2024-05-22,,active,2025-02-19 12:01:49.232820
ACC_000803,CUST_000195,GOLD,5000,0.1987,14,2024-10-20,,active,2024-12-19 08:59:10.244120
ACC_000804,CUST_000853,BUSINESS,5000,0.1937,12,2025-01-18,,active,2025-09-23 10:16:56.344528
ACC_000805,CUST_000708,BUSINESS,5000,0.1907,8,2024-05-18,,active,2025-12-09 15:32:40.828530
ACC_000806,CUST_000369,GOLD,15000,0.2266,7,2024-06-15,,active,2025-01-14 04:31:21.366740
ACC_000807,CUST_000569,SILVER,25000,0.1993,16,2025-02-20,,active,2025-08-02 22:04:13.819024
ACC_000808,CUST_000592,SILVER,2500,0.2182,13,2024-07-25,,active,2025-03-06 08:52:20.322747
ACC_000809,CUST_000605,GOLD,500,0.1804,8,2024-01-24,,active,2025-09-03 07:00:16.960650
ACC_000810,CUST_000741,SILVER,15000,0.1626,24,2024-11-27,,closed,2024-08-11 01:09:25.522263
ACC_000811,CUST_000100,SILVER,2500,0.1679,22,2024-02-10,,active,2026-02-12 03:35:18.446703
ACC_000812,CUST_000627,PLATINUM,5000,0.1980,6,2024-02-04,,active,2024-10-04 10:22:27.072780
ACC_000813,CUST_000427,SILVER,5000,0.1809,8,2024-07-29,,active,2024-08-31 00:06:57.497494
ACC_000814,CUST_000234,GOLD,15000,0.1589,19,2024-10-10,,active,2026-01-21 13:19:52.587014
ACC_000815,CUST_000218,BUSINESS,2500,0.2311,12,2024-11-27,,active,2025-10-10 10:53:55.640941
ACC_000816,CUST_000878,GOLD,25000,0.1743,16,2024-04-20,,closed,2025-07-08 22:24:05.846249
ACC_000817,CUST_000823,PLATINUM,1000,0.2067,26,2024-09-14,,active,2025-04-29 15:49:18.104412
ACC_000818,CUST_000675,BUSINESS,500,0.1594,5,2024-05-30,,active,2024-09-05 14:07:10.483021
ACC_000819,CUST_000086,PLATINUM,1000,0.1949,12,2024-09-18,,active,2025-08-10 11:04:23.743200
ACC_000820,CUST_000009,SILVER,25000,0.1997,27,2024-05-28,,active,2024-10-02 20:36:24.338566
ACC_000821,CUST_000874,GOLD,1000,0.2116,6,2024-12-17,,closed,2025-11-23 03:19:14.536824
ACC_000822,CUST_000560,SILVER,2500,0.1630,7,2024-04-25,,active,2026-01-28 02:27:53.537778
ACC_000823,CUST_000452,SILVER,2500,0.1728,22,2024-12-24,,active,2025-12-16 08:26:05.094391
ACC_000824,CUST_000448,GOLD,2500,0.1830,23,2024-06-27,2025-07-02,closed,2025-09-08 19:32:02.871581
ACC_000825,CUST_000483,BUSINESS,1000,0.1632,14,2024-10-24,,active,2025-12-25 21:49:42.512476
ACC_000826,CUST_000558,SILVER,500,0.2299,10,2024-09-07,,active,2025-02-04 18:39:10.935068
ACC_000827,CUST_000049,BUSINESS,1000,0.2070,13,2024-04-16,,active,2025-08-12 03:40:51.623371
ACC_000828,CUST_000029,BUSINESS,1000,0.2147,23,2024-12-24,,closed,2024-04-21 03:55:27.353503
ACC_000829,CUST_000299,PLATINUM,2500,0.1991,20,2024-01-13,2026-02-07,active,2024-04-19 07:10:41.249747
ACC_000830,CUST_000443,GOLD,5000,0.1709,12,2024-02-27,,active,2024-03-15 08:30:17.045708
ACC_000831,CUST_000216,PLATINUM,1000,0.1624,6,2024-07-03,,active,2024-10-16 20:17:24.859650
ACC_000832,CUST_000342,BUSINESS,500,0.1596,27,2024-02-28,,active,2024-08-01 07:57:53.988090
ACC_000833,CUST_000631,SILVER,15000,0.2335,19,2025-01-26,2024-09-23,active,2024-01-08 11:51:16.457467
ACC_000834,CUST_000841,PLATINUM,500,0.1800,26,2024-12-25,,active,2025-02-07 08:02:19.388888
ACC_000835,CUST_000215,PLATINUM,1000,0.2002,24,2024-06-09,,active,2024-11-15 01:03:14.810955
ACC_000836,CUST_000475,GOLD,2500,0.2158,6,2024-03-24,,active,2025-08-12 04:57:55.600344
ACC_000837,CUST_000627,BUSINESS,15000,0.1618,15,2024-10-30,,active,2025-03-06 23:46:39.458513
ACC_000838,CUST_000749,PLATINUM,10000,0.1822,12,2024-11-29,,active,2025-12-15 05:19:31.606804
ACC_000839,CUST_000706,GOLD,10000,0.1802,7,2024-03-04,,active,2024-12-19 01:20:58.616259
ACC_000840,CUST_000042,BUSINESS,500,0.2123,12,2024-01-07,,active,2026-02-21 02:08:37.564681
ACC_000841,CUST_000998,SILVER,1000,0.2469,23,2024-05-15,,active,2025-02-07 11:26:37.252618
ACC_000842,CUST_000760,PLATINUM,500,0.2273,2,2025-01-01,,active,2025-05-05 14:36:22.125615
ACC_000843,CUST_000063,SILVER,1000,0.2260,3,2024-05-21,2024-09-06,active,2024-07-21 16:07:03.804773
ACC_000844,CUST_000733,GOLD,5000,0.2129,24,2024-10-02,,active,2024-06-27 18:25:51.841187
ACC_000845,CUST_000890,GOLD,15000,0.2307,11,2024-10-02,,active,2024-01-05 04:09:59.715513
ACC_000846,CUST_000536,GOLD,10000,0.2126,17,2024-02-21,,active,2025-04-04 15:29:50.081598
ACC_000847,CUST_000496,PLATINUM,5000,0.1665,21,2024-10-29,,active,2024-06-20 23:30:05.062339
ACC_000848,CUST_000491,PLATINUM,15000,0.1950,13,2024-03-14,,active,2025-07-19 06:13:49.367419
ACC_000849,CUST_000765,BUSINESS,1000,0.1680,25,2024-09-02,,active,2024-05-13 07:53:55.752364
ACC_000850,CUST_000528,BUSINESS,500,0.1655,10,2024-06-04,,active,2025-05-11 23:40:21.430667
ACC_000851,CUST_000109,PLATINUM,1000,0.1748,7,2024-12-25,,active,2025-10-12 01:58:46.149331
ACC_000852,CUST_000727,GOLD,500,0.1549,22,2025-01-23,,active,2025-11-05 10:34:44.309241
ACC_000853,CUST_000597,GOLD,500,0.1580,11,2024-07-21,,active,2024-03-22 15:26:06.842393
ACC_000854,CUST_000146,PLATINUM,5000,0.2071,21,2024-09-07,,active,2025-09-07 08:43:58.009699
ACC_000855,CUST_000122,PLATINUM,15000,0.1616,14,2024-01-29,,active,2026-01-27 12:58:26.706009
ACC_000856,CUST_000956,SILVER,25000,0.2265,27,2024-04-24,,active,2025-04-22 22:45:43.714725
ACC_000857,CUST_000174,GOLD,2500,0.1934,10,2024-08-20,,active,2025-04-24 08:28:03.164919
ACC_000858,CUST_000829,PLATINUM,2500,0.1924,11,2025-02-07,,active,2025-12-07 13:39:13.418864
ACC_000859,CUST_000431,GOLD,1000,0.2056,14,2024-11-15,2024-07-29,active,2025-02-05 00:59:45.192978
ACC_000860,CUST_000547,PLATINUM,1000,0.2427,22,2024-04-16,,active,2024-01-30 06:06:51.233329
ACC_000861,CUST_000477,BUSINESS,500,0.1681,25,2024-01-11,,active,2025-02-23 21:15:22.149121
ACC_000862,CUST_000539,BUSINESS,25000,0.1985,23,2024-04-05,,active,2024-02-14 00:34:47.101874
ACC_000863,CUST_000226,SILVER,15000,0.1838,6,2024-10-14,2025-04-01,active,2024-12-18 15:47:03.865463
ACC_000864,CUST_000341,GOLD,10000,0.1999,23,2024-10-31,,active,2024-06-21 06:59:17.661542
ACC_000865,CUST_000469,PLATINUM,5000,0.1960,3,2024-03-25,,active,2025-05-10 17:09:46.349496
ACC_000866,CUST_000681,GOLD,500,0.1807,17,2024-04-07,,active,2025-11-02 21:08:45.358981
ACC_000867,CUST_000999,GOLD,15000,0.2269,3,2024-07-03,,active,2025-11-27 08:44:44.069520
ACC_000868,CUST_000122,SILVER,25000,0.1954,15,2024-07-09,,active,2024-09-26 19:25:46.184525
ACC_000869,CUST_000291,BUSINESS,2500,0.2215,16,2024-06-18,,active,2025-01-07 04:55:40.236754
ACC_000870,CUST_000708,BUSINESS,25000,0.2219,13,2024-10-06,,active,2024-04-20 17:38:28.085174
ACC_000871,CUST_000026,BUSINESS,15000,0.1957,23,2024-02-03,,active,2024-04-09 21:26:50.979126
ACC_000872,CUST_000808,BUSINESS,1000,0.1661,11,2024-06-09,,active,2025-10-16 14:32:50.449833
ACC_000873,CUST_000196,GOLD,25000,0.2118,16,2024-08-29,,active,2025-06-20 00:02:59.159625
ACC_000874,CUST_000127,PLATINUM,1000,0.2488,20,2024-01-01,,active,2025-01-07 07:01:37.426088
ACC_000875,CUST_000491,PLATINUM,1000,0.2291,2,2024-09-26,,active,2024-06-03 13:35:53.266984
ACC_000876,CUST_000259,PLATINUM,15000,0.2194,8,2024-01-25,,active,2026-02-02 00:16:56.745459
ACC_000877,CUST_000437,SILVER,1000,0.2258,24,2025-02-02,,active,2025-12-21 14:37:10.782109
ACC_000878,CUST_000440,SILVER,25000,0.1823,18,2024-01-18,,active,2026-02-20 05:21:02.061062
ACC_000879,CUST_000534,GOLD,5000,0.1804,26,2024-10-06,,active,2025-01-03 13:00:02.739729
ACC_000880,CUST_000596,BUSINESS,1000,0.2166,28,2024-01-03,,active,2025-04-28 16:26:37.069912
ACC_000881,CUST_000421,GOLD,1000,0.2336,15,2024-10-30,,active,2024-05-22 04:29:26.505753
ACC_000882,CUST_000711,BUSINESS,25000,0.2000,4,2025-02-27,,active,2025-03-06 10:11:51.037996
ACC_000883,CUST_000846,BUSINESS,1000,0.2009,1,2025-02-09,,active,2025-03-13 01:54:11.389906
ACC_000884,CUST_000981,BUSINESS,15000,0.2251,8,2025-01-20,,active,2024-10-06 22:02:10.807376
ACC_000885,CUST_000499,BUSINESS,10000,0.2379,25,2024-07-29,,active,2024-01-22 05:05:03.761115
ACC_000886,CUST_000803,PLATINUM,10000,0.2073,9,2024-09-21,,active,2024-05-18 15:09:55.635750
ACC_000887,CUST_000355,BUSINESS,500,0.1640,16,2024-05-08,,active,2025-02-18 07:19:45.626894
ACC_000888,CUST_000772,BUSINESS,5000,0.2340,10,2025-02-17,,active,2026-01-09 22:03:33.387221
ACC_000889,CUST_000526,BUSINESS,10000,0.2450,16,2024-06-21,,active,2025-12-27 00:17:22.411495
ACC_000890,CUST_000099,PLATINUM,2500,0.2088,9,2024-07-20,,active,2025-10-01 12:02:21.150222
ACC_000891,CUST_000445,SILVER,1000,0.2456,6,2024-07-28,,active,2025-04-18 05:48:28.569137
ACC_000892,CUST_000450,GOLD,2500,0.1878,10,2024-05-28,,active,2024-06-15 22:08:17.738822
ACC_000893,CUST_000576,BUSINESS,2500,0.1630,17,2024-02-29,,active,2024-04-18 15:28:38.340492
ACC_000894,CUST_000169,BUSINESS,5000,0.2223,8,2024-12-23,,active,2024-07-23 01:48:42.790258
ACC_000895,CUST_000542,PLATINUM,1000,0.2209,8,2024-11-29,,active,2025-10-18 14:15:57.562176
ACC_000896,CUST_000516,PLATINUM,25000,0.2488,1,2024-01-26,,active,2024-04-15 05:04:21.141962
ACC_000897,CUST_000856,BUSINESS,25000,0.2363,3,2024-09-21,,active,2025-04-20 07:39:45.891332
ACC_000898,CUST_000945,SILVER,1000,0.1505,19,2024-09-17,,active,2025-03-25 15:16:53.479900
ACC_000899,CUST_000819,PLATINUM,15000,0.1566,13,2024-05-14,,active,2025-07-06 03:51:05.003329
ACC_000900,CUST_000606,BUSINESS,2500,0.1515,11,2024-07-25,,active,2025-10-24 18:22:32.359362
ACC_000901,CUST_000334,SILVER,5000,0.2301,3,2024-03-01,,active,2025-09-23 16:47:02.042860
ACC_000902,CUST_000107,GOLD,5000,0.2284,18,2024-06-23,2024-12-06,active,2024-01-02 14:16:05.605988
ACC_000903,CUST_000191,PLATINUM,25000,0.1750,9,2025-01-31,,active,2025-07-06 11:22:57.440731
ACC_000904,CUST_000006,GOLD,1000,0.2215,2,2024-01-18,,active,2025-12-28 00:58:37.868440
ACC_000905,CUST_000941,BUSINESS,15000,0.2157,24,2024-01-16,,active,2025-12-22 00:32:39.035250
ACC_000906,CUST_000829,PLATINUM,25000,0.2362,2,2024-01-22,,active,2024-03-10 14:25:33.433848
ACC_000907,CUST_000348,PLATINUM,10000,0.1606,24,2024-12-21,,active,2024-11-20 21:03:07.578677
ACC_000908,CUST_000140,GOLD,10000,0.1607,5,2024-12-02,,active,2025-06-29 04:43:20.335874
ACC_000909,CUST_000702,SILVER,2500,0.1520,10,2024-11-12,,active,2024-09-23 20:21:51.739213
ACC_000910,CUST_000023,PLATINUM,15000,0.1517,5,2024-06-01,,active,2024-06-02 06:51:11.330490
ACC_000911,CUST_000751,SILVER,1000,0.1885,24,2024-03-17,,active,2024-02-10 04:20:01.383072
ACC_000912,CUST_000763,BUSINESS,2500,0.2259,16,2024-05-19,,active,2026-01-02 00:20:56.552872
ACC_000913,CUST_000249,GOLD,5000,0.2410,15,2024-09-01,,active,2024-08-01 11:02:17.047262
ACC_000914,CUST_000548,SILVER,5000,0.1519,19,2024-03-09,,closed,2024-09-08 05:44:48.972839
ACC_000915,CUST_000194,PLATINUM,500,0.2364,3,2024-05-28,,active,2024-06-30 22:29:02.386371
ACC_000916,CUST_000723,SILVER,1000,0.1761,24,2024-07-30,,active,2024-03-02 16:34:22.807381
ACC_000917,CUST_000446,BUSINESS,500,0.2081,14,2024-06-14,,active,2024-08-28 14:59:24.944450
ACC_000918,CUST_000828,GOLD,5000,0.2182,9,2024-05-20,,active,2024-01-28 02:27:41.703358
ACC_000919,CUST_000593,SILVER,15000,0.1864,28,2024-06-19,,active,2026-02-02 21:11:38.050635
ACC_000920,CUST_000813,PLATINUM,15000,0.2448,21,2024-02-23,,active,2025-05-30 21:20:55.542899
ACC_000921,CUST_000445,BUSINESS,15000,0.1592,20,2024-11-18,,active,2024-04-28 21:43:21.206912
ACC_000922,CUST_000208,SILVER,2500,0.2360,18,2024-05-23,,active,2025-04-10 03:38:19.645655
ACC_000923,CUST_000366,SILVER,2500,0.2113,13,2024-04-15,,active,2024-12-06 00:53:37.288925
ACC_000924,CUST_000183,GOLD,2500,0.1737,5,2024-11-18,,active,2024-03-30 01:18:59.755379
ACC_000925,CUST_000943,GOLD,1000,0.2462,25,2024-12-20,,closed,2026-02-14 04:34:55.847910
ACC_000926,CUST_000888,PLATINUM,25000,0.1933,17,2024-01-08,,active,2024-05-02 19:24:12.896290
ACC_000927,CUST_000734,BUSINESS,25000,0.2221,27,2024-02-17,,active,2024-12-09 13:13:45.900308
ACC_000928,CUST_000862,SILVER,500,0.1876,24,2024-04-21,,active,2024-05-28 20:30:25.470035
ACC_000929,CUST_000350,SILVER,5000,0.2049,11,2024-05-22,,active,2025-09-25 10:49:34.900304
ACC_000930,CUST_000329,BUSINESS,5000,0.1999,12,2024-07-23,,active,2025-02-07 09:08:06.359894
ACC_000931,CUST_000155,PLATINUM,2500,0.1859,20,2024-02-15,,active,2024-02-03 20:36:53.471851
ACC_000932,CUST_000725,PLATINUM,1000,0.1674,17,2024-12-09,,active,2024-06-24 03:03:35.055802
ACC_000933,CUST_000068,PLATINUM,500,0.1688,6,2024-02-11,,active,2024-04-20 19:31:46.926420
ACC_000934,CUST_000095,SILVER,10000,0.1913,5,2024-08-22,,active,2025-11-24 09:07:54.115172
ACC_000935,CUST_000056,BUSINESS,10000,0.1885,3,2024-09-22,,active,2025-12-10 07:56:14.066858
ACC_000936,CUST_000214,PLATINUM,15000,0.1962,28,2024-04-17,,active,2024-01-18 20:39:50.717186
ACC_000937,CUST_000062,PLATINUM,10000,0.2156,18,2024-11-24,,active,2025-04-23 05:37:03.940492
ACC_000938,CUST_000948,PLATINUM,15000,0.2108,22,2024-06-25,,active,2025-05-01 07:17:31.162077
ACC_000939,CUST_000641,GOLD,5000,0.1804,28,2024-02-23,,closed,2024-06-27 17:14:01.842732
ACC_000940,CUST_000039,GOLD,5000,0.2426,9,2024-08-27,,active,2025-05-22 06:45:12.964663
ACC_000941,CUST_000819,PLATINUM,15000,0.2080,6,2024-02-21,,active,2024-10-09 06:59:44.658032
ACC_000942,CUST_000061,SILVER,1000,0.2181,8,2024-04-12,,closed,2025-02-25 17:34:24.517639
ACC_000943,CUST_000584,GOLD,1000,0.1597,13,2024-11-17,,active,2025-07-10 16:36:08.782114
ACC_000944,CUST_000591,PLATINUM,10000,0.1709,21,2024-12-15,,active,2025-08-19 16:50:13.118759
ACC_000945,CUST_000348,PLATINUM,1000,0.1552,4,2024-10-02,,active,2025-10-26 22:52:47.073271
ACC_000946,CUST_000733,GOLD,500,0.1749,28,2024-09-21,2024-12-16,active,2026-01-10 09:48:13.597365
ACC_000947,CUST_000681,SILVER,10000,0.1525,15,2024-08-03,,active,2025-08-22 02:45:55.531599
ACC_000948,CUST_000686,SILVER,500,0.1677,9,2024-10-10,,active,2024-07-23 07:21:29.370389
ACC_000949,CUST_000531,GOLD,500,0.2016,24,2024-06-26,,active,2025-01-23 04:27:10.512233
ACC_000950,CUST_000568,BUSINESS,15000,0.1543,7,2024-06-25,,active,2026-01-12 09:00:43.072581
ACC_000951,CUST_000821,GOLD,1000,0.1824,17,2024-05-07,,active,2025-06-05 08:33:11.244197
ACC_000952,CUST_000771,SILVER,2500,0.2329,26,2024-08-22,,active,2024-07-16 22:16:47.490471
ACC_000953,CUST_000336,GOLD,2500,0.2367,6,2024-11-27,,active,2024-12-09 17:28:44.707677
ACC_000954,CUST_000846,PLATINUM,2500,0.1662,8,2024-02-03,,active,2024-10-19 04:19:43.889234
ACC_000955,CUST_000128,SILVER,25000,0.2359,12,2025-02-22,,active,2025-05-16 01:15:38.177835
ACC_000956,CUST_000362,GOLD,10000,0.1900,3,2024-07-17,,active,2025-11-16 11:55:11.379235
ACC_000957,CUST_000053,GOLD,15000,0.1978,25,2024-10-04,,active,2025-02-04 23:30:16.168346
ACC_000958,CUST_000839,SILVER,15000,0.2184,26,2025-02-06,,active,2025-02-07 14:42:46.678612
ACC_000959,CUST_000710,PLATINUM,1000,0.1573,26,2024-05-24,,active,2025-11-20 11:57:36.317266
ACC_000960,CUST_000425,PLATINUM,5000,0.1894,7,2024-08-01,,active,2025-06-29 18:43:32.485117
ACC_000961,CUST_000175,GOLD,500,0.1699,24,2024-09-29,,active,2024-10-14 02:37:58.245288
ACC_000962,CUST_000657,SILVER,25000,0.1599,4,2024-04-19,,active,2025-01-14 10:39:53.562915
ACC_000963,CUST_000788,PLATINUM,25000,0.2094,20,2024-05-09,,active,2026-01-18 20:22:26.268144
ACC_000964,CUST_000961,BUSINESS,500,0.2097,19,2024-06-20,,active,2024-01-24 15:51:27.638652
ACC_000965,CUST_000911,PLATINUM,500,0.2056,12,2024-04-29,,active,2025-06-21 08:50:01.903213
ACC_000966,CUST_000162,BUSINESS,2500,0.1730,3,2024-02-18,,active,2024-12-08 15:40:29.769740
ACC_000967,CUST_000890,SILVER,10000,0.1864,13,2025-02-18,2024-08-15,active,2024-02-29 22:54:17.295933
ACC_000968,CUST_000660,SILVER,2500,0.2149,12,2024-09-23,,active,2025-05-16 06:34:02.768911
ACC_000969,CUST_000033,BUSINESS,2500,0.1706,14,2024-01-29,,active,2025-08-11 06:28:22.672399
ACC_000970,CUST_000980,PLATINUM,15000,0.1864,25,2024-06-30,,active,2025-02-23 13:37:19.292140
ACC_000971,CUST_000251,GOLD,1000,0.2265,17,2024-03-18,,active,2025-02-07 21:15:13.072389
ACC_000972,CUST_000374,SILVER,15000,0.2218,3,2024-12-01,,active,2025-08-01 00:19:44.688782
ACC_000973,CUST_000658,SILVER,10000,0.1863,5,2024-03-08,,active,2024-07-02 17:05:21.531825
ACC_000974,CUST_000020,GOLD,15000,0.1531,9,2024-12-01,2025-12-10,active,2024-07-25 12:30:06.573322
ACC_000975,CUST_000699,BUSINESS,500,0.2453,13,2024-05-16,,active,2024-05-28 18:03:15.370327
ACC_000976,CUST_000937,BUSINESS,15000,0.2104,16,2025-02-04,,active,2024-11-01 22:24:22.881658
ACC_000977,CUST_000882,GOLD,25000,0.2147,5,2024-12-14,,active,2025-05-12 11:25:46.143264
ACC_000978,CUST_000816,BUSINESS,15000,0.1742,9,2024-03-10,,active,2024-05-05 07:29:38.464218
ACC_000979,CUST_000551,SILVER,10000,0.2061,1,2024-08-07,2024-07-10,active,2025-10-30 01:11:48.708421
ACC_000980,CUST_000771,SILVER,15000,0.2089,24,2024-03-15,,closed,2026-02-28 08:29:58.429218
ACC_000981,CUST_000662,PLATINUM,5000,0.2126,6,2025-02-09,,active,2025-04-12 14:22:42.490007
ACC_000982,CUST_000365,PLATINUM,10000,0.2102,10,2024-03-14,,active,2025-04-26 07:50:18.809411
ACC_000983,CUST_000907,BUSINESS,15000,0.1777,5,2024-09-14,,active,2024-02-07 11:21:46.118249
ACC_000984,CUST_000343,PLATINUM,1000,0.1914,18,2024-10-29,,active,2024-06-27 23:42:58.876111
ACC_000985,CUST_000816,SILVER,15000,0.2106,23,2024-01-08,,active,2024-01-10 21:20:06.616199
ACC_000986,CUST_000345,PLATINUM,5000,0.2006,5,2025-02-08,,active,2025-07-23 01:40:35.151549
ACC_000987,CUST_000972,BUSINESS,5000,0.1804,2,2024-10-06,,active,2025-09-27 21:31:35.906329
ACC_000988,CUST_000564,GOLD,500,0.2489,9,2024-04-25,,active,2025-06-22 11:00:33.718317
ACC_000989,CUST_000927,BUSINESS,25000,0.2119,22,2024-11-06,,active,2025-06-17 01:52:40.138181
