payment_id,account_id,customer_id,country_code,legal_entity,payment_date,due_date,statement_month,minimum_due,total_due,payment_amount,payment_method,payment_channel,payment_status,overdue_days,late_fee,reference_number,created_at
PAY_00005778,ACC_0000483,CUST_000394,IN,IN_BANK,2025-09-21 00:00:00,2025-09-21,2025-08,6195.61,206520.2,73272.25,bank_transfer,branch,paid_partial,0,0.0,PREF000000005779,2025-09-21 00:00:00
PAY_00005779,ACC_0000483,CUST_000394,IN,IN_BANK,2025-10-20 00:00:00,2025-10-21,2025-09,12943.7,431456.69,12943.7,giro,internet_banking,paid_minimum,0,0.0,PREF000000005780,2025-10-20 00:00:00
PAY_00005780,ACC_0000483,CUST_000394,IN,IN_BANK,2025-11-21 00:00:00,2025-11-21,2025-10,17749.33,591644.47,410712.88,giro,internet_banking,paid_partial,0,0.0,PREF000000005781,2025-11-21 00:00:00
PAY_00005781,ACC_0000483,CUST_000394,IN,IN_BANK,2025-12-28 00:00:00,2025-12-21,2025-11,12259.25,408641.66,0.0,giro,branch,overdue,15,250.0,PREF000000005782,2025-12-28 00:00:00
PAY_00005782,ACC_0000483,CUST_000394,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,17990.9,599696.69,17990.9,giro,branch,overdue,5,250.0,PREF000000005783,2025-12-28 00:00:00
PAY_00005783,ACC_0000484,CUST_000395,IN,IN_BANK,2025-02-18 00:00:00,2025-02-21,2025-01,6025.59,200852.86,200852.86,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000005784,2025-02-18 00:00:00
PAY_00005784,ACC_0000484,CUST_000395,IN,IN_BANK,2025-04-10 00:00:00,2025-03-21,2025-02,575.63,19187.55,0.0,bank_transfer,branch,overdue,20,250.0,PREF000000005785,2025-04-10 00:00:00
PAY_00005785,ACC_0000484,CUST_000395,IN,IN_BANK,2025-04-11 00:00:00,2025-04-21,2025-03,1262.41,42080.32,42080.32,cheque,mobile_app,paid_full,0,0.0,PREF000000005786,2025-04-11 00:00:00
PAY_00005786,ACC_0000484,CUST_000395,IN,IN_BANK,2025-05-19 00:00:00,2025-05-21,2025-04,2008.79,66959.73,66959.73,online_banking,atm,paid_full,0,0.0,PREF000000005787,2025-05-19 00:00:00
PAY_00005787,ACC_0000484,CUST_000395,IN,IN_BANK,2025-06-19 00:00:00,2025-06-21,2025-05,932.0,31066.82,31066.82,online_banking,internet_banking,paid_full,0,0.0,PREF000000005788,2025-06-19 00:00:00
PAY_00005788,ACC_0000484,CUST_000395,IN,IN_BANK,2025-07-21 00:00:00,2025-07-21,2025-06,1542.79,51426.48,23087.35,giro,internet_banking,paid_partial,0,0.0,PREF000000005789,2025-07-21 00:00:00
PAY_00005789,ACC_0000484,CUST_000395,IN,IN_BANK,2025-08-17 00:00:00,2025-08-21,2025-07,3311.07,110369.14,83745.02,cheque,internet_banking,paid_partial,0,0.0,PREF000000005790,2025-08-17 00:00:00
PAY_00005790,ACC_0000484,CUST_000395,IN,IN_BANK,2025-09-16 00:00:00,2025-09-21,2025-08,2843.26,94775.28,94775.28,giro,atm,paid_full,0,0.0,PREF000000005791,2025-09-16 00:00:00
PAY_00005791,ACC_0000484,CUST_000395,IN,IN_BANK,2025-10-16 00:00:00,2025-10-21,2025-09,1961.16,65372.01,47790.3,online_banking,mobile_app,paid_partial,0,0.0,PREF000000005792,2025-10-16 00:00:00
PAY_00005792,ACC_0000484,CUST_000395,IN,IN_BANK,2025-11-17 00:00:00,2025-11-21,2025-10,2238.74,74624.62,23099.61,giro,internet_banking,paid_partial,0,0.0,PREF000000005793,2025-11-17 00:00:00
PAY_00005793,ACC_0000484,CUST_000395,IN,IN_BANK,2025-12-20 00:00:00,2025-12-21,2025-11,3507.49,116916.19,116916.19,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000005794,2025-12-20 00:00:00
PAY_00005794,ACC_0000484,CUST_000395,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,1148.14,38271.35,17949.48,cheque,mobile_app,paid_partial,0,0.0,PREF000000005795,2025-12-28 00:00:00
PAY_00005795,ACC_0000485,CUST_000396,IN,IN_BANK,2025-02-15 00:00:00,2025-02-21,2025-01,4681.07,156035.78,156035.78,giro,atm,paid_full,0,0.0,PREF000000005796,2025-02-15 00:00:00
PAY_00005796,ACC_0000485,CUST_000396,IN,IN_BANK,2025-03-18 00:00:00,2025-03-21,2025-02,1535.46,51181.93,34311.11,cheque,branch,paid_partial,0,0.0,PREF000000005797,2025-03-18 00:00:00
PAY_00005797,ACC_0000485,CUST_000396,IN,IN_BANK,2025-04-16 00:00:00,2025-04-21,2025-03,1610.37,53678.92,53678.92,cheque,branch,paid_full,0,0.0,PREF000000005798,2025-04-16 00:00:00
PAY_00005798,ACC_0000485,CUST_000396,IN,IN_BANK,2025-05-24 00:00:00,2025-05-21,2025-04,2496.45,83215.15,2496.45,giro,atm,overdue,3,250.0,PREF000000005799,2025-05-24 00:00:00
PAY_00005799,ACC_0000485,CUST_000396,IN,IN_BANK,2025-06-15 00:00:00,2025-06-21,2025-05,5665.66,188855.19,188855.19,cheque,branch,paid_full,0,0.0,PREF000000005800,2025-06-15 00:00:00
PAY_00005800,ACC_0000485,CUST_000396,IN,IN_BANK,2025-07-16 00:00:00,2025-07-21,2025-06,958.69,31956.43,22752.14,bank_transfer,atm,paid_partial,0,0.0,PREF000000005801,2025-07-16 00:00:00
PAY_00005801,ACC_0000485,CUST_000396,IN,IN_BANK,2025-09-25 00:00:00,2025-08-21,2025-07,1612.8,53760.13,1612.8,bank_transfer,mobile_app,overdue,35,250.0,PREF000000005802,2025-09-25 00:00:00
PAY_00005802,ACC_0000485,CUST_000396,IN,IN_BANK,2025-09-24 00:00:00,2025-09-21,2025-08,2928.52,97617.33,2928.52,cheque,mobile_app,overdue,3,250.0,PREF000000005803,2025-09-24 00:00:00
PAY_00005803,ACC_0000485,CUST_000396,IN,IN_BANK,2025-10-18 00:00:00,2025-10-21,2025-09,3608.94,120298.15,120298.15,bank_transfer,branch,paid_full,0,0.0,PREF000000005804,2025-10-18 00:00:00
PAY_00005804,ACC_0000485,CUST_000396,IN,IN_BANK,2025-11-14 00:00:00,2025-11-21,2025-10,1016.85,33894.84,33894.84,online_banking,atm,paid_full,0,0.0,PREF000000005805,2025-11-14 00:00:00
PAY_00005805,ACC_0000485,CUST_000396,IN,IN_BANK,2025-12-23 00:00:00,2025-12-21,2025-11,2293.68,76455.88,2293.68,giro,mobile_app,overdue,2,250.0,PREF000000005806,2025-12-23 00:00:00
PAY_00005806,ACC_0000485,CUST_000396,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,3694.32,123143.92,123143.92,online_banking,atm,paid_full,0,0.0,PREF000000005807,2025-12-28 00:00:00
PAY_00005807,ACC_0000486,CUST_000397,IN,IN_BANK,2025-03-09 00:00:00,2025-02-21,2025-01,4003.71,133457.12,4003.71,bank_transfer,atm,overdue,16,250.0,PREF000000005808,2025-03-09 00:00:00
PAY_00005808,ACC_0000486,CUST_000397,IN,IN_BANK,2025-03-15 00:00:00,2025-03-21,2025-02,9696.15,323205.11,323205.11,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000005809,2025-03-15 00:00:00
PAY_00005809,ACC_0000486,CUST_000397,IN,IN_BANK,2025-04-18 00:00:00,2025-04-21,2025-03,1712.87,57095.75,27348.94,cheque,atm,paid_partial,0,0.0,PREF000000005810,2025-04-18 00:00:00
PAY_00005810,ACC_0000486,CUST_000397,IN,IN_BANK,2025-05-14 00:00:00,2025-05-21,2025-04,3670.62,122353.94,122353.94,giro,mobile_app,paid_full,0,0.0,PREF000000005811,2025-05-14 00:00:00
PAY_00005811,ACC_0000486,CUST_000397,IN,IN_BANK,2025-06-12 00:00:00,2025-06-21,2025-05,6995.58,233185.84,233185.84,giro,internet_banking,paid_full,0,0.0,PREF000000005812,2025-06-12 00:00:00
PAY_00005812,ACC_0000486,CUST_000397,IN,IN_BANK,2025-07-20 00:00:00,2025-07-21,2025-06,1198.51,39950.22,39950.22,online_banking,mobile_app,paid_full,0,0.0,PREF000000005813,2025-07-20 00:00:00
PAY_00005813,ACC_0000486,CUST_000397,IN,IN_BANK,2025-08-17 00:00:00,2025-08-21,2025-07,3856.09,128536.27,128536.27,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000005814,2025-08-17 00:00:00
PAY_00005814,ACC_0000486,CUST_000397,IN,IN_BANK,2025-09-18 00:00:00,2025-09-21,2025-08,3836.97,127898.84,127898.84,bank_transfer,branch,paid_full,0,0.0,PREF000000005815,2025-09-18 00:00:00
PAY_00005815,ACC_0000486,CUST_000397,IN,IN_BANK,2025-10-14 00:00:00,2025-10-21,2025-09,2925.89,97529.68,97529.68,cheque,mobile_app,paid_full,0,0.0,PREF000000005816,2025-10-14 00:00:00
PAY_00005816,ACC_0000486,CUST_000397,IN,IN_BANK,2025-11-11 00:00:00,2025-11-21,2025-10,2783.1,92769.87,92769.87,giro,internet_banking,paid_full,0,0.0,PREF000000005817,2025-11-11 00:00:00
PAY_00005817,ACC_0000486,CUST_000397,IN,IN_BANK,2025-12-12 00:00:00,2025-12-21,2025-11,4562.41,152080.42,152080.42,giro,branch,paid_full,0,0.0,PREF000000005818,2025-12-12 00:00:00
PAY_00005818,ACC_0000486,CUST_000397,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,4934.66,164488.64,164488.64,cheque,atm,paid_full,0,0.0,PREF000000005819,2025-12-28 00:00:00
PAY_00005819,ACC_0000487,CUST_000398,IN,IN_BANK,2025-02-16 00:00:00,2025-02-21,2025-01,39414.81,1313827.1,1313827.1,cheque,internet_banking,paid_full,0,0.0,PREF000000005820,2025-02-16 00:00:00
PAY_00005820,ACC_0000487,CUST_000398,IN,IN_BANK,2025-03-16 00:00:00,2025-03-21,2025-02,10754.75,358491.74,179703.66,bank_transfer,branch,paid_partial,0,0.0,PREF000000005821,2025-03-16 00:00:00
PAY_00005821,ACC_0000487,CUST_000398,IN,IN_BANK,2025-04-24 00:00:00,2025-04-21,2025-03,12768.27,425608.91,12768.27,bank_transfer,mobile_app,overdue,3,250.0,PREF000000005822,2025-04-24 00:00:00
PAY_00005822,ACC_0000487,CUST_000398,IN,IN_BANK,2025-05-17 00:00:00,2025-05-21,2025-04,18488.18,616272.7,547958.35,online_banking,branch,paid_partial,0,0.0,PREF000000005823,2025-05-17 00:00:00
PAY_00005823,ACC_0000487,CUST_000398,IN,IN_BANK,2025-07-27 00:00:00,2025-06-21,2025-05,12662.39,422079.55,12662.39,online_banking,internet_banking,overdue,36,250.0,PREF000000005824,2025-07-27 00:00:00
PAY_00005824,ACC_0000487,CUST_000398,IN,IN_BANK,2025-07-12 00:00:00,2025-07-21,2025-06,20427.79,680926.36,680926.36,cheque,atm,paid_full,0,0.0,PREF000000005825,2025-07-12 00:00:00
PAY_00005825,ACC_0000487,CUST_000398,IN,IN_BANK,2025-08-15 00:00:00,2025-08-21,2025-07,10646.71,354890.28,330622.76,giro,internet_banking,paid_partial,0,0.0,PREF000000005826,2025-08-15 00:00:00
PAY_00005826,ACC_0000487,CUST_000398,IN,IN_BANK,2025-09-15 00:00:00,2025-09-21,2025-08,11375.11,379170.47,266575.88,cheque,mobile_app,paid_partial,0,0.0,PREF000000005827,2025-09-15 00:00:00
PAY_00005827,ACC_0000487,CUST_000398,IN,IN_BANK,2025-10-19 00:00:00,2025-10-21,2025-09,13845.24,461508.0,461508.0,online_banking,branch,paid_full,0,0.0,PREF000000005828,2025-10-19 00:00:00
PAY_00005828,ACC_0000487,CUST_000398,IN,IN_BANK,2025-11-18 00:00:00,2025-11-21,2025-10,15570.36,519012.15,203821.65,online_banking,internet_banking,paid_partial,0,0.0,PREF000000005829,2025-11-18 00:00:00
PAY_00005829,ACC_0000487,CUST_000398,IN,IN_BANK,2025-12-11 00:00:00,2025-12-21,2025-11,19139.67,637989.09,637989.09,cheque,atm,paid_full,0,0.0,PREF000000005830,2025-12-11 00:00:00
PAY_00005830,ACC_0000487,CUST_000398,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,8127.9,270929.96,270929.96,online_banking,mobile_app,paid_full,0,0.0,PREF000000005831,2025-12-28 00:00:00
PAY_00005831,ACC_0000488,CUST_000398,IN,IN_BANK,2025-03-02 00:00:00,2025-02-21,2025-01,40073.81,1335793.82,0.0,cheque,atm,overdue,9,250.0,PREF000000005832,2025-03-02 00:00:00
PAY_00005832,ACC_0000488,CUST_000398,IN,IN_BANK,2025-03-16 00:00:00,2025-03-21,2025-02,51737.93,1724597.73,1724597.73,bank_transfer,atm,paid_full,0,0.0,PREF000000005833,2025-03-16 00:00:00
PAY_00005833,ACC_0000488,CUST_000398,IN,IN_BANK,2025-04-22 00:00:00,2025-04-21,2025-03,12252.85,408428.42,12252.85,bank_transfer,atm,overdue,1,250.0,PREF000000005834,2025-04-22 00:00:00
PAY_00005834,ACC_0000488,CUST_000398,IN,IN_BANK,2025-05-18 00:00:00,2025-05-21,2025-04,21891.93,729730.96,729730.96,cheque,atm,paid_full,0,0.0,PREF000000005835,2025-05-18 00:00:00
PAY_00005835,ACC_0000488,CUST_000398,IN,IN_BANK,2025-06-20 00:00:00,2025-06-21,2025-05,8046.4,268213.32,8046.4,bank_transfer,branch,paid_minimum,0,0.0,PREF000000005836,2025-06-20 00:00:00
PAY_00005836,ACC_0000488,CUST_000398,IN,IN_BANK,2025-07-21 00:00:00,2025-07-21,2025-06,15082.24,502741.45,176742.03,cheque,branch,paid_partial,0,0.0,PREF000000005837,2025-07-21 00:00:00
PAY_00005837,ACC_0000488,CUST_000398,IN,IN_BANK,2025-08-17 00:00:00,2025-08-21,2025-07,17599.31,586643.76,351942.1,giro,internet_banking,paid_partial,0,0.0,PREF000000005838,2025-08-17 00:00:00
PAY_00005838,ACC_0000488,CUST_000398,IN,IN_BANK,2025-09-15 00:00:00,2025-09-21,2025-08,18234.58,607819.17,607819.17,bank_transfer,atm,paid_full,0,0.0,PREF000000005839,2025-09-15 00:00:00
PAY_00005839,ACC_0000488,CUST_000398,IN,IN_BANK,2025-10-21 00:00:00,2025-10-21,2025-09,5756.05,191868.2,82896.92,cheque,atm,paid_partial,0,0.0,PREF000000005840,2025-10-21 00:00:00
PAY_00005840,ACC_0000488,CUST_000398,IN,IN_BANK,2025-11-24 00:00:00,2025-11-21,2025-10,12755.06,425168.78,12755.06,bank_transfer,branch,overdue,3,250.0,PREF000000005841,2025-11-24 00:00:00
PAY_00005841,ACC_0000488,CUST_000398,IN,IN_BANK,2025-12-20 00:00:00,2025-12-21,2025-11,21846.53,728217.7,309965.89,bank_transfer,atm,paid_partial,0,0.0,PREF000000005842,2025-12-20 00:00:00
PAY_00005842,ACC_0000488,CUST_000398,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,20609.93,686997.77,20609.93,giro,atm,overdue,3,250.0,PREF000000005843,2025-12-28 00:00:00
PAY_00005843,ACC_0000489,CUST_000399,IN,IN_BANK,2025-02-17 00:00:00,2025-02-21,2025-01,4014.77,133825.83,105802.87,cheque,internet_banking,paid_partial,0,0.0,PREF000000005844,2025-02-17 00:00:00
PAY_00005844,ACC_0000489,CUST_000399,IN,IN_BANK,2025-03-20 00:00:00,2025-03-21,2025-02,5600.3,186676.51,186676.51,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000005845,2025-03-20 00:00:00
PAY_00005845,ACC_0000489,CUST_000399,IN,IN_BANK,2025-04-16 00:00:00,2025-04-21,2025-03,3014.36,100478.83,82606.84,giro,mobile_app,paid_partial,0,0.0,PREF000000005846,2025-04-16 00:00:00
PAY_00005846,ACC_0000489,CUST_000399,IN,IN_BANK,2025-05-19 00:00:00,2025-05-21,2025-04,3628.04,120934.7,120934.7,online_banking,branch,paid_full,0,0.0,PREF000000005847,2025-05-19 00:00:00
PAY_00005847,ACC_0000489,CUST_000399,IN,IN_BANK,2025-06-14 00:00:00,2025-06-21,2025-05,8440.18,281339.32,281339.32,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000005848,2025-06-14 00:00:00
PAY_00005848,ACC_0000489,CUST_000399,IN,IN_BANK,2025-07-11 00:00:00,2025-07-21,2025-06,1252.05,41735.01,41735.01,cheque,internet_banking,paid_full,0,0.0,PREF000000005849,2025-07-11 00:00:00
PAY_00005849,ACC_0000489,CUST_000399,IN,IN_BANK,2025-08-19 00:00:00,2025-08-21,2025-07,4157.75,138591.82,103401.64,online_banking,branch,paid_partial,0,0.0,PREF000000005850,2025-08-19 00:00:00
PAY_00005850,ACC_0000489,CUST_000399,IN,IN_BANK,2025-09-17 00:00:00,2025-09-21,2025-08,3765.73,125524.5,125524.5,giro,internet_banking,paid_full,0,0.0,PREF000000005851,2025-09-17 00:00:00
PAY_00005851,ACC_0000489,CUST_000399,IN,IN_BANK,2025-10-23 00:00:00,2025-10-21,2025-09,2673.9,89130.1,2673.9,bank_transfer,mobile_app,overdue,2,250.0,PREF000000005852,2025-10-23 00:00:00
PAY_00005852,ACC_0000489,CUST_000399,IN,IN_BANK,2025-11-19 00:00:00,2025-11-21,2025-10,8922.11,297403.56,297403.56,online_banking,mobile_app,paid_full,0,0.0,PREF000000005853,2025-11-19 00:00:00
PAY_00005853,ACC_0000489,CUST_000399,IN,IN_BANK,2025-12-12 00:00:00,2025-12-21,2025-11,8125.6,270853.28,270853.28,cheque,branch,paid_full,0,0.0,PREF000000005854,2025-12-12 00:00:00
PAY_00005854,ACC_0000489,CUST_000399,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,6064.21,202140.48,127688.39,giro,atm,paid_partial,0,0.0,PREF000000005855,2025-12-28 00:00:00
PAY_00005855,ACC_0000490,CUST_000400,IN,IN_BANK,2025-02-26 00:00:00,2025-02-21,2025-01,5431.0,181033.26,5431.0,giro,branch,overdue,5,250.0,PREF000000005856,2025-02-26 00:00:00
PAY_00005856,ACC_0000490,CUST_000400,IN,IN_BANK,2025-03-20 00:00:00,2025-03-21,2025-02,10700.86,356695.46,235838.36,cheque,mobile_app,paid_partial,0,0.0,PREF000000005857,2025-03-20 00:00:00
PAY_00005857,ACC_0000490,CUST_000400,IN,IN_BANK,2025-04-23 00:00:00,2025-04-21,2025-03,7276.81,242560.2,7276.81,giro,branch,overdue,2,250.0,PREF000000005858,2025-04-23 00:00:00
PAY_00005858,ACC_0000490,CUST_000400,IN,IN_BANK,2025-05-15 00:00:00,2025-05-21,2025-04,11567.86,385595.44,306136.05,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000005859,2025-05-15 00:00:00
PAY_00005859,ACC_0000490,CUST_000400,IN,IN_BANK,2025-06-19 00:00:00,2025-06-21,2025-05,5757.06,191901.97,69361.32,cheque,branch,paid_partial,0,0.0,PREF000000005860,2025-06-19 00:00:00
PAY_00005860,ACC_0000490,CUST_000400,IN,IN_BANK,2025-08-21 00:00:00,2025-07-21,2025-06,8512.97,283765.54,0.0,giro,mobile_app,overdue,31,250.0,PREF000000005861,2025-08-21 00:00:00
PAY_00005861,ACC_0000490,CUST_000400,IN,IN_BANK,2025-08-14 00:00:00,2025-08-21,2025-07,13901.72,463390.56,248029.92,giro,mobile_app,paid_partial,0,0.0,PREF000000005862,2025-08-14 00:00:00
PAY_00005862,ACC_0000490,CUST_000400,IN,IN_BANK,2025-09-24 00:00:00,2025-09-21,2025-08,10276.52,342550.7,10276.52,online_banking,mobile_app,overdue,3,250.0,PREF000000005863,2025-09-24 00:00:00
PAY_00005863,ACC_0000490,CUST_000400,IN,IN_BANK,2025-11-18 00:00:00,2025-10-21,2025-09,17445.73,581524.34,17445.73,giro,internet_banking,overdue,28,250.0,PREF000000005864,2025-11-18 00:00:00
PAY_00005864,ACC_0000490,CUST_000400,IN,IN_BANK,2025-11-29 00:00:00,2025-11-21,2025-10,20406.07,680202.26,20406.07,giro,atm,overdue,8,250.0,PREF000000005865,2025-11-29 00:00:00
PAY_00005865,ACC_0000490,CUST_000400,IN,IN_BANK,2025-12-28 00:00:00,2025-12-21,2025-11,22694.2,756473.5,0.0,giro,branch,overdue,28,250.0,PREF000000005866,2025-12-28 00:00:00
PAY_00005866,ACC_0000490,CUST_000400,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,26463.87,882128.97,26463.87,bank_transfer,internet_banking,paid_minimum,0,0.0,PREF000000005867,2025-12-28 00:00:00
PAY_00005867,ACC_0000491,CUST_000401,IN,IN_BANK,2025-02-20 00:00:00,2025-02-21,2025-01,7186.59,239552.91,239552.91,cheque,mobile_app,paid_full,0,0.0,PREF000000005868,2025-02-20 00:00:00
PAY_00005868,ACC_0000491,CUST_000401,IN,IN_BANK,2025-03-19 00:00:00,2025-03-21,2025-02,5192.01,173067.03,173067.03,online_banking,atm,paid_full,0,0.0,PREF000000005869,2025-03-19 00:00:00
PAY_00005869,ACC_0000491,CUST_000401,IN,IN_BANK,2025-04-23 00:00:00,2025-04-21,2025-03,2882.04,96067.85,2882.04,giro,atm,overdue,2,250.0,PREF000000005870,2025-04-23 00:00:00
PAY_00005870,ACC_0000491,CUST_000401,IN,IN_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,7477.81,249260.29,101450.47,giro,mobile_app,paid_partial,0,0.0,PREF000000005871,2025-05-20 00:00:00
PAY_00005871,ACC_0000491,CUST_000401,IN,IN_BANK,2025-06-19 00:00:00,2025-06-21,2025-05,12630.25,421008.31,12630.25,giro,branch,paid_minimum,0,0.0,PREF000000005872,2025-06-19 00:00:00
PAY_00005872,ACC_0000491,CUST_000401,IN,IN_BANK,2025-08-15 00:00:00,2025-07-21,2025-06,17770.76,592358.82,17770.76,bank_transfer,atm,overdue,25,250.0,PREF000000005873,2025-08-15 00:00:00
PAY_00005873,ACC_0000491,CUST_000401,IN,IN_BANK,2025-09-16 00:00:00,2025-08-21,2025-07,22924.56,764151.96,0.0,cheque,branch,overdue,26,250.0,PREF000000005874,2025-09-16 00:00:00
PAY_00005874,ACC_0000491,CUST_000401,IN,IN_BANK,2025-09-24 00:00:00,2025-09-21,2025-08,29115.41,970513.77,29115.41,online_banking,mobile_app,overdue,3,250.0,PREF000000005875,2025-09-24 00:00:00
PAY_00005875,ACC_0000491,CUST_000401,IN,IN_BANK,2025-11-19 00:00:00,2025-10-21,2025-09,30695.65,1023188.22,30695.65,cheque,internet_banking,overdue,29,250.0,PREF000000005876,2025-11-19 00:00:00
PAY_00005876,ACC_0000491,CUST_000401,IN,IN_BANK,2025-12-02 00:00:00,2025-11-21,2025-10,31800.58,1060019.23,0.0,bank_transfer,atm,overdue,11,250.0,PREF000000005877,2025-12-02 00:00:00
PAY_00005877,ACC_0000491,CUST_000401,IN,IN_BANK,2025-12-23 00:00:00,2025-12-21,2025-11,39029.7,1300990.13,39029.7,bank_transfer,branch,overdue,2,250.0,PREF000000005878,2025-12-23 00:00:00
PAY_00005878,ACC_0000491,CUST_000401,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,45927.48,1530915.84,45927.48,bank_transfer,branch,overdue,3,250.0,PREF000000005879,2025-12-28 00:00:00
PAY_00005879,ACC_0000492,CUST_000402,IN,IN_BANK,2025-02-16 00:00:00,2025-02-21,2025-01,5669.76,188992.05,188992.05,bank_transfer,branch,paid_full,0,0.0,PREF000000005880,2025-02-16 00:00:00
PAY_00005880,ACC_0000492,CUST_000402,IN,IN_BANK,2025-03-17 00:00:00,2025-03-21,2025-02,578.08,19269.5,5925.16,giro,mobile_app,paid_partial,0,0.0,PREF000000005881,2025-03-17 00:00:00
PAY_00005881,ACC_0000492,CUST_000402,IN,IN_BANK,2025-04-14 00:00:00,2025-04-21,2025-03,3195.37,106512.24,74018.44,bank_transfer,branch,paid_partial,0,0.0,PREF000000005882,2025-04-14 00:00:00
PAY_00005882,ACC_0000492,CUST_000402,IN,IN_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,1032.69,34423.03,12467.5,giro,internet_banking,paid_partial,0,0.0,PREF000000005883,2025-05-20 00:00:00
PAY_00005883,ACC_0000492,CUST_000402,IN,IN_BANK,2025-06-22 00:00:00,2025-06-21,2025-05,1347.75,44924.96,1347.75,cheque,mobile_app,overdue,1,250.0,PREF000000005884,2025-06-22 00:00:00
PAY_00005884,ACC_0000492,CUST_000402,IN,IN_BANK,2025-07-15 00:00:00,2025-07-21,2025-06,2388.35,79611.83,79611.83,giro,internet_banking,paid_full,0,0.0,PREF000000005885,2025-07-15 00:00:00
PAY_00005885,ACC_0000492,CUST_000402,IN,IN_BANK,2025-08-16 00:00:00,2025-08-21,2025-07,2295.82,76527.42,76527.42,giro,branch,paid_full,0,0.0,PREF000000005886,2025-08-16 00:00:00
PAY_00005886,ACC_0000492,CUST_000402,IN,IN_BANK,2025-09-20 00:00:00,2025-09-21,2025-08,1711.03,57034.43,30213.93,bank_transfer,branch,paid_partial,0,0.0,PREF000000005887,2025-09-20 00:00:00
PAY_00005887,ACC_0000492,CUST_000402,IN,IN_BANK,2025-10-19 00:00:00,2025-10-21,2025-09,2056.37,68545.51,2056.37,cheque,branch,paid_minimum,0,0.0,PREF000000005888,2025-10-19 00:00:00
PAY_00005888,ACC_0000492,CUST_000402,IN,IN_BANK,2025-11-14 00:00:00,2025-11-21,2025-10,4362.69,145422.88,145422.88,bank_transfer,atm,paid_full,0,0.0,PREF000000005889,2025-11-14 00:00:00
PAY_00005889,ACC_0000492,CUST_000402,IN,IN_BANK,2025-12-26 00:00:00,2025-12-21,2025-11,2173.15,72438.34,2173.15,online_banking,branch,overdue,5,250.0,PREF000000005890,2025-12-26 00:00:00
PAY_00005890,ACC_0000492,CUST_000402,IN,IN_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,2696.21,89873.81,89873.81,cheque,mobile_app,paid_full,0,0.0,PREF000000005891,2025-12-28 00:00:00
PAY_00005891,ACC_0000493,CUST_000403,IN,IN_BANK,2025-02-22 00:00:00,2025-02-21,2025-01,13693.99,456466.47,13693.99,bank_transfer,branch,overdue,1,250.0,PREF000000005892,2025-02-22 00:00:00
PAY_00005892,ACC_0000493,CUST_000403,IN,IN_BANK,2025-03-23 00:00:00,2025-03-21,2025-02,16809.05,560301.66,16809.05,online_banking,branch,overdue,2,250.0,PREF000000005893,2025-03-23 00:00:00
PAY_00005893,ACC_0000493,CUST_000403,IN,IN_BANK,2025-05-14 00:00:00,2025-04-21,2025-03,22269.26,742308.65,22269.26,cheque,internet_banking,overdue,23,250.0,PREF000000005894,2025-05-14 00:00:00
PAY_00005894,ACC_0000493,CUST_000403,IN,IN_BANK,2025-05-19 00:00:00,2025-05-21,2025-04,25220.17,840672.27,287070.59,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000005895,2025-05-19 00:00:00
PAY_00005895,ACC_0000493,CUST_000403,IN,IN_BANK,2025-06-11 00:00:00,2025-06-21,2025-05,23137.57,771252.18,771252.18,giro,mobile_app,paid_full,0,0.0,PREF000000005896,2025-06-11 00:00:00
PAY_00005896,ACC_0000493,CUST_000403,IN,IN_BANK,2025-07-18 00:00:00,2025-07-21,2025-06,5020.39,167346.34,150278.15,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000005897,2025-07-18 00:00:00
PAY_00005897,ACC_0000493,CUST_000403,IN,IN_BANK,2025-08-14 00:00:00,2025-08-21,2025-07,2841.57,94719.01,47975.12,giro,branch,paid_partial,0,0.0,PREF000000005898,2025-08-14 00:00:00
PAY_00005898,ACC_0000493,CUST_000403,IN,IN_BANK,2025-09-23 00:00:00,2025-09-21,2025-08,4185.95,139531.83,4185.95,cheque,internet_banking,overdue,2,250.0,PREF000000005899,2025-09-23 00:00:00
